content_id,stat_month,pv,uv,sessions,dwell_sec_total,bounce_sessions,share_cnt,comment_cnt,paywall_hit_cnt,conversion_cnt,ingest_ts,total_pv_lifetime
cnt_20241025_045,2024-10,635,483,570,15505,271,2,1,229,46,2024-11-29 14:00:00,1130
cnt_20241031_029,2024-10,963,669,789,101407,443,6,1,14,4,2024-12-05 10:00:00,1460
cnt_20241002_022,2024-10,519,400,472,107223,250,3,1,9,1,2024-11-06 15:00:00,723
cnt_20241013_025,2024-10,312,224,264,4043,195,1,1,6,1,2024-11-17 16:00:00,523
cnt_20241021_044,2024-10,134,102,120,17891,35,1,0,49,14,2024-11-25 16:00:00,296
cnt_20241006_034,2024-10,150,102,120,18785,54,1,0,3,1,2024-11-10 15:00:00,207
cnt_20241022_003,2024-10,387,292,345,5347,243,2,0,8,1,2024-11-26 15:00:00,572
cnt_20241018_035,2024-10,988,723,853,17018,597,4,1,19,4,2024-11-22 19:00:00,1937
cnt_20241016_011,2024-10,2444,1827,2156,51881,1353,11,7,41,8,2024-11-20 13:00:00,3434
cnt_20241025_050,2024-10,78,55,65,1327,41,0,0,1,0,2024-11-29 07:00:00,170
cnt_20241011_053,2024-10,157,110,130,2582,89,1,0,3,0,2024-11-15 17:00:00,288
cnt_20241015_019,2024-10,220,156,184,22889,115,1,1,4,1,2024-11-19 19:00:00,312
cnt_20241020_021,2024-10,603,411,485,15751,261,1,1,191,37,2024-11-24 18:00:00,1289
cnt_20241009_001,2024-10,1135,888,1048,16769,639,4,1,387,77,2024-11-13 15:00:00,2159
cnt_20241004_040,2024-10,457,300,354,10629,226,2,1,8,2,2024-11-08 14:00:00,784
cnt_20241029_020,2024-10,771,587,693,88993,396,3,2,14,2,2024-12-03 19:00:00,1376
cnt_20241017_028,2024-10,280,209,247,25609,153,1,1,5,0,2024-11-21 20:00:00,566
cnt_20241010_037,2024-10,742,523,617,164028,307,2,1,14,3,2024-11-14 10:00:00,1573
cnt_20241013_018,2024-10,406,304,359,5587,241,2,0,7,1,2024-11-17 13:00:00,756
cnt_20241019_026,2024-10,558,418,493,95293,323,2,1,8,2,2024-11-23 08:00:00,820
cnt_20241012_036,2024-10,425,325,384,76460,218,2,1,9,2,2024-11-16 07:00:00,724
cnt_20241001_014,2024-10,545,386,455,43193,241,1,1,7,2,2024-11-05 17:00:00,1106
cnt_20241015_014,2024-10,153,101,119,3359,68,1,0,3,0,2024-11-19 16:00:00,209
cnt_20241023_018,2024-10,3966,2691,3175,101173,1735,15,9,72,14,2024-11-27 08:00:00,5929
cnt_20241008_038,2024-10,319,223,263,6704,123,1,1,6,1,2024-11-12 12:00:00,487
cnt_20241011_019,2024-10,394,291,343,50622,185,2,0,7,1,2024-11-15 19:00:00,616
cnt_20241031_014,2024-10,344,264,312,6615,168,1,0,6,2,2024-12-05 16:00:00,548
cnt_20241019_036,2024-10,851,606,715,14279,478,4,1,13,2,2024-11-23 16:00:00,1578
cnt_20241017_060,2024-10,257,179,211,30444,113,1,1,4,0,2024-11-21 22:00:00,572
cnt_20241006_032,2024-10,260,195,230,21213,120,1,0,88,26,2024-11-10 12:00:00,374
cnt_20241014_053,2024-10,744,516,609,16389,396,4,1,11,2,2024-11-18 17:00:00,1407
cnt_20241027_032,2024-10,1201,876,1034,253535,554,3,3,23,4,2024-12-01 09:00:00,1737
cnt_20241016_019,2024-10,411,270,319,9675,205,1,0,112,22,2024-11-20 12:00:00,627
cnt_20241017_037,2024-10,455,303,358,66514,99,1,0,115,33,2024-11-21 13:00:00,698
cnt_20241016_039,2024-10,526,360,425,10538,224,2,1,10,2,2024-11-20 16:00:00,755
cnt_20241028_009,2024-10,804,585,690,20110,402,5,2,11,3,2024-12-02 08:00:00,1418
cnt_20241010_040,2024-10,299,210,248,6256,140,2,0,4,0,2024-11-14 11:00:00,501
cnt_20241023_042,2024-10,200,145,171,3857,94,1,0,3,0,2024-11-27 15:00:00,352
cnt_20241030_021,2024-10,1223,859,1014,27401,641,6,3,298,59,2024-12-04 12:00:00,2294
cnt_20241021_004,2024-10,152,105,124,15112,58,1,0,50,15,2024-11-25 13:00:00,304
cnt_20241022_018,2024-10,1115,752,887,225534,519,5,1,20,4,2024-11-26 13:00:00,2209
cnt_20241014_009,2024-10,557,438,517,77782,280,2,1,9,2,2024-11-18 09:00:00,1127
cnt_20241011_043,2024-10,1021,710,838,21416,511,4,3,304,60,2024-11-15 16:00:00,1427
cnt_20241030_011,2024-10,568,444,524,12084,251,2,1,10,2,2024-12-04 14:00:00,1186
cnt_20241027_019,2024-10,595,395,466,16035,261,2,0,8,1,2024-12-01 14:00:00,1052
cnt_20241006_014,2024-10,438,285,336,48295,214,1,1,6,1,2024-11-10 18:00:00,862
cnt_20241028_040,2024-10,1783,1310,1546,42980,874,9,1,35,7,2024-12-02 12:00:00,3695
cnt_20241017_012,2024-10,138,99,117,16198,68,1,0,2,1,2024-11-21 21:00:00,254
cnt_20241028_005,2024-10,1453,1027,1212,29774,699,8,2,493,98,2024-12-02 17:00:00,2150
cnt_20241001_023,2024-10,1474,1008,1189,237240,826,6,2,19,4,2024-11-05 13:00:00,2554
cnt_20241014_006,2024-10,293,215,254,8123,129,1,1,5,1,2024-11-18 15:00:00,425
cnt_20241014_058,2024-10,170,131,155,13796,94,1,0,3,0,2024-11-18 20:00:00,324
cnt_20241008_011,2024-10,785,555,655,131461,453,5,1,12,3,2024-11-12 09:00:00,1376
cnt_20241016_018,2024-10,339,222,262,31546,179,1,1,6,1,2024-11-20 21:00:00,534
cnt_20241004_006,2024-10,1330,941,1110,230535,644,8,3,25,5,2024-11-08 12:00:00,2315
cnt_20241030_018,2024-10,207,162,191,18104,113,1,0,4,1,2024-12-04 18:00:00,428
cnt_20241003_037,2024-10,270,196,231,5313,148,1,1,69,14,2024-11-07 15:00:00,458
cnt_20241016_007,2024-10,309,238,281,4468,183,1,0,6,1,2024-11-20 19:00:00,432
cnt_20241017_018,2024-10,364,283,334,7805,207,2,1,6,1,2024-11-21 09:00:00,509
cnt_20241031_007,2024-10,168,116,137,3573,80,1,0,3,0,2024-12-05 11:00:00,337
cnt_20241008_047,2024-10,2041,1482,1749,44745,1013,10,6,37,8,2024-11-12 15:00:00,2947
cnt_20241014_037,2024-10,540,401,473,55303,231,2,1,11,2,2024-11-18 20:00:00,919
cnt_20241015_035,2024-10,906,611,721,108530,320,2,1,15,3,2024-11-19 21:00:00,1224
cnt_20241011_022,2024-10,333,260,307,32338,201,1,1,7,1,2024-11-15 19:00:00,725
cnt_20241028_031,2024-10,440,293,346,68645,208,2,1,8,2,2024-12-02 15:00:00,828
cnt_20241014_052,2024-10,191,130,153,4651,92,1,0,3,0,2024-11-18 10:00:00,293
cnt_20241022_015,2024-10,796,613,723,12186,450,4,1,16,3,2024-11-26 15:00:00,1101
cnt_20241016_048,2024-10,431,335,395,6935,234,1,1,8,2,2024-11-20 10:00:00,700
cnt_20241009_020,2024-10,181,138,163,20795,76,1,0,55,16,2024-11-13 11:00:00,287
cnt_20241021_032,2024-10,820,593,700,18733,394,5,2,14,3,2024-11-25 09:00:00,1386
cnt_20241024_005,2024-10,672,479,565,11901,337,2,1,11,2,2024-11-28 09:00:00,1036
cnt_20241008_003,2024-10,352,241,284,9077,163,1,1,116,23,2024-11-12 15:00:00,487
cnt_20241016_028,2024-10,596,467,551,12386,344,1,1,10,2,2024-11-20 12:00:00,1076
cnt_20241029_036,2024-10,467,352,415,49481,166,3,1,117,34,2024-12-03 19:00:00,804
cnt_20241017_035,2024-10,277,188,222,5954,123,1,0,4,1,2024-11-21 13:00:00,603
cnt_20241031_005,2024-10,346,239,282,79125,142,2,0,5,1,2024-12-05 17:00:00,768
cnt_20241019_025,2024-10,344,262,309,6411,154,1,1,7,1,2024-11-23 14:00:00,569
cnt_20241019_005,2024-10,544,358,422,11102,253,2,2,7,1,2024-11-23 13:00:00,1068
cnt_20241013_013,2024-10,341,262,309,31349,180,1,0,6,1,2024-11-17 21:00:00,643
cnt_20241012_033,2024-10,40,30,35,803,22,0,0,1,0,2024-11-16 11:00:00,76
cnt_20241030_051,2024-10,779,607,716,16809,318,2,1,15,3,2024-12-04 11:00:00,1751
cnt_20241004_043,2024-10,218,158,186,4737,113,1,1,4,1,2024-11-08 12:00:00,479
cnt_20241029_014,2024-10,424,316,373,73756,216,2,1,9,2,2024-12-03 10:00:00,781
cnt_20241031_006,2024-10,1270,902,1064,181758,675,6,2,21,4,2024-12-05 07:00:00,2553
cnt_20241003_042,2024-10,1391,987,1165,28782,745,6,2,320,63,2024-11-07 10:00:00,2441
cnt_20241010_047,2024-10,366,259,306,8250,162,1,1,7,2,2024-11-14 09:00:00,754
cnt_20241023_019,2024-10,357,235,277,44118,127,2,0,105,30,2024-11-27 13:00:00,779
cnt_20241031_009,2024-10,175,118,139,20070,66,1,0,42,12,2024-12-05 17:00:00,239
cnt_20241030_049,2024-10,118,79,93,2814,59,0,0,2,0,2024-12-04 10:00:00,181
cnt_20241005_018,2024-10,529,395,466,90533,279,2,0,10,2,2024-11-09 14:00:00,781
cnt_20241007_029,2024-10,481,328,387,13992,195,2,1,140,27,2024-11-11 15:00:00,963
cnt_20241017_011,2024-10,649,463,546,13841,300,4,1,10,2,2024-11-21 11:00:00,1235
cnt_20241005_023,2024-10,1016,770,909,19414,605,5,2,16,3,2024-11-09 09:00:00,2253
cnt_20241014_042,2024-10,404,279,329,7153,202,2,1,8,2,2024-11-18 09:00:00,780
cnt_20241005_012,2024-10,117,79,93,13387,55,1,0,2,1,2024-11-09 20:00:00,226
cnt_20241029_034,2024-10,220,170,201,15700,116,0,1,60,17,2024-12-03 13:00:00,366
cnt_20241021_046,2024-10,287,208,245,4527,167,1,1,5,1,2024-11-25 15:00:00,520
cnt_20241023_032,2024-10,1529,1090,1286,26458,769,4,4,482,95,2024-11-27 18:00:00,2271
cnt_20241003_044,2024-10,584,424,500,13929,197,2,1,9,2,2024-11-07 19:00:00,1003
cnt_20241024_035,2024-10,138,95,112,3995,55,1,0,2,0,2024-11-28 13:00:00,216
cnt_20241022_031,2024-10,69,49,58,1713,28,0,0,19,4,2024-11-26 10:00:00,128
cnt_20241005_015,2024-10,695,495,584,18081,316,4,2,14,3,2024-11-09 14:00:00,988
cnt_20241013_019,2024-10,829,579,683,94487,303,2,1,12,4,2024-11-17 18:00:00,1583
cnt_20241021_022,2024-10,576,444,524,11468,326,2,2,12,3,2024-11-25 17:00:00,1288
cnt_20241008_001,2024-10,4372,3163,3732,74275,2170,18,12,82,16,2024-11-12 13:00:00,8863
cnt_20241002_028,2024-10,1282,929,1096,26310,691,4,1,26,5,2024-11-06 11:00:00,2383
cnt_20241008_010,2024-10,205,144,170,3249,117,1,0,4,1,2024-11-12 11:00:00,441
cnt_20241002_035,2024-10,228,170,201,4594,121,1,0,4,1,2024-11-06 19:00:00,499
cnt_20241010_013,2024-10,3767,2767,3265,80058,2110,13,4,60,12,2024-11-14 10:00:00,5287
cnt_20241012_038,2024-10,221,145,171,5040,112,1,1,3,0,2024-11-16 11:00:00,464
cnt_20241012_015,2024-10,71,51,60,1279,37,0,0,20,4,2024-11-16 15:00:00,145
cnt_20241008_027,2024-10,591,435,513,108721,314,2,1,10,2,2024-11-12 08:00:00,853
cnt_20241031_049,2024-10,988,672,793,22594,533,5,2,15,3,2024-12-05 08:00:00,2211
cnt_20241002_004,2024-10,111,82,97,1756,59,0,0,2,1,2024-11-06 07:00:00,245
cnt_20241025_001,2024-10,1961,1474,1739,33534,1072,9,4,34,7,2024-11-29 18:00:00,2738
cnt_20241006_030,2024-10,1507,1085,1280,128238,748,8,2,30,4,2024-11-10 19:00:00,3098
cnt_20241015_037,2024-10,174,118,139,4312,88,0,0,2,0,2024-11-19 12:00:00,335
cnt_20241002_014,2024-10,226,158,186,4913,115,1,0,4,1,2024-11-06 18:00:00,321
cnt_20241005_024,2024-10,86,67,79,1959,44,0,0,1,0,2024-11-09 15:00:00,154
cnt_20241021_018,2024-10,1110,852,1005,121525,419,5,3,22,6,2024-11-25 14:00:00,1600
cnt_20241018_055,2024-10,500,324,382,10310,262,2,1,132,26,2024-11-22 12:00:00,918
cnt_20241004_005,2024-10,1200,843,995,23004,660,7,3,21,4,2024-11-08 13:00:00,2015
cnt_20241010_019,2024-10,449,324,382,10926,212,2,1,6,1,2024-11-14 12:00:00,745
cnt_20241017_027,2024-10,269,199,235,25261,143,1,0,5,1,2024-11-21 20:00:00,419
cnt_20241004_036,2024-10,500,391,461,12292,255,1,1,7,1,2024-11-08 11:00:00,1013
cnt_20241012_027,2024-10,1182,799,943,99953,645,4,2,18,2,2024-11-16 21:00:00,2181
cnt_20241001_010,2024-10,287,192,227,28228,86,2,1,5,2,2024-11-05 19:00:00,420
cnt_20241018_001,2024-10,967,690,814,17826,544,5,3,13,2,2024-11-22 16:00:00,1338
cnt_20241019_013,2024-10,1460,1076,1270,34633,735,4,2,485,96,2024-11-23 07:00:00,2747
cnt_20241008_049,2024-10,616,412,486,11372,309,3,1,10,2,2024-11-12 17:00:00,1223
cnt_20241028_001,2024-10,181,125,148,3401,85,0,0,3,1,2024-12-02 12:00:00,323
cnt_20241016_054,2024-10,451,326,385,46355,155,2,1,7,2,2024-11-20 17:00:00,751
cnt_20241012_021,2024-10,404,294,347,9345,210,2,1,6,1,2024-11-16 09:00:00,673
cnt_20241007_027,2024-10,883,574,677,18350,446,2,1,15,3,2024-11-11 12:00:00,1978
cnt_20241018_026,2024-10,448,316,373,8925,252,3,1,9,2,2024-11-22 14:00:00,1002
cnt_20241023_028,2024-10,1397,1009,1191,20527,804,6,3,20,4,2024-11-27 19:00:00,3033
cnt_20241008_040,2024-10,147,100,118,18049,60,0,0,3,0,2024-11-12 18:00:00,328
cnt_20241018_014,2024-10,260,202,238,5314,141,1,0,96,19,2024-11-22 10:00:00,372
cnt_20241004_055,2024-10,339,244,288,8728,165,2,0,6,1,2024-11-08 19:00:00,541
cnt_20241005_006,2024-10,584,420,496,119785,285,1,1,9,2,2024-11-09 11:00:00,1085
cnt_20241013_002,2024-10,429,297,350,72439,222,2,1,8,1,2024-11-17 10:00:00,938
cnt_20241030_020,2024-10,928,650,767,106668,385,5,1,13,4,2024-12-04 07:00:00,1713
cnt_20241004_019,2024-10,908,629,742,87366,324,3,2,13,3,2024-11-08 18:00:00,1866
cnt_20241017_038,2024-10,122,93,110,2678,68,0,0,2,0,2024-11-21 14:00:00,241
cnt_20241005_025,2024-10,533,350,413,67688,252,1,1,9,1,2024-11-09 18:00:00,908
cnt_20241015_009,2024-10,283,190,224,6045,119,1,0,4,1,2024-11-19 09:00:00,582
cnt_20241013_028,2024-10,271,189,223,6564,132,1,0,4,0,2024-11-17 12:00:00,400
cnt_20241022_032,2024-10,684,472,557,94891,336,3,1,9,1,2024-11-26 12:00:00,1302
cnt_20241007_033,2024-10,849,650,767,13488,479,4,2,13,2,2024-11-11 12:00:00,1854
cnt_20241010_048,2024-10,244,174,205,4689,146,1,0,80,16,2024-11-14 14:00:00,450
cnt_20241031_043,2024-10,118,90,106,1935,72,1,0,2,1,2024-12-05 11:00:00,254
cnt_20241023_010,2024-10,400,263,310,7759,175,1,0,7,2,2024-11-27 17:00:00,748
cnt_20241008_019,2024-10,546,373,440,10893,272,2,1,10,2,2024-11-12 14:00:00,1074
cnt_20241031_053,2024-10,361,270,319,9462,147,1,1,8,2,2024-12-05 09:00:00,706
cnt_20241017_021,2024-10,626,478,564,11594,368,2,1,11,2,2024-11-21 18:00:00,1223
cnt_20241021_006,2024-10,245,176,208,6864,91,1,1,4,0,2024-11-25 13:00:00,448
cnt_20241029_006,2024-10,223,149,176,6007,90,1,1,4,0,2024-12-03 13:00:00,359
cnt_20241014_023,2024-10,881,601,709,15578,433,2,1,14,3,2024-11-18 18:00:00,1393
cnt_20241014_039,2024-10,352,244,288,40807,132,1,0,5,2,2024-11-18 15:00:00,541
cnt_20241023_015,2024-10,626,413,487,121179,281,3,1,10,2,2024-11-27 11:00:00,1000
cnt_20241004_044,2024-10,88,67,79,1575,45,0,0,1,1,2024-11-08 14:00:00,181
cnt_20241029_012,2024-10,386,298,352,7933,208,2,0,7,1,2024-12-03 14:00:00,534
cnt_20241010_012,2024-10,398,290,342,37455,183,1,1,7,1,2024-11-14 22:00:00,602
cnt_20241029_003,2024-10,130,85,100,2914,62,0,0,2,0,2024-12-03 18:00:00,268
cnt_20241014_047,2024-10,461,352,415,6895,293,1,1,126,25,2024-11-18 17:00:00,900
cnt_20241005_011,2024-10,597,443,523,11150,290,2,1,11,2,2024-11-09 13:00:00,1251
cnt_20241024_003,2024-10,2509,1782,2103,312087,1388,13,6,35,7,2024-11-28 16:00:00,5583
cnt_20241022_014,2024-10,325,256,302,38086,123,1,1,7,1,2024-11-26 22:00:00,524
cnt_20241011_005,2024-10,575,390,460,77714,250,2,0,9,2,2024-11-15 18:00:00,824
cnt_20241016_026,2024-10,1563,1174,1385,35494,809,5,2,32,6,2024-11-20 07:00:00,2692
cnt_20241029_046,2024-10,623,485,572,10610,336,3,1,166,33,2024-12-03 12:00:00,927
cnt_20241023_035,2024-10,261,197,232,5883,125,1,0,76,15,2024-11-27 17:00:00,498
cnt_20241010_014,2024-10,344,250,295,32534,172,2,1,105,30,2024-11-14 13:00:00,512
cnt_20241017_004,2024-10,81,61,72,8128,37,0,0,21,6,2024-11-21 11:00:00,130
cnt_20241023_001,2024-10,551,376,444,12906,285,2,1,122,24,2024-11-27 17:00:00,1108
cnt_20241004_015,2024-10,1204,866,1022,20685,598,6,3,408,81,2024-11-08 18:00:00,2273
cnt_20241021_042,2024-10,853,620,732,66760,361,5,1,13,4,2024-11-25 13:00:00,1681
cnt_20241030_039,2024-10,213,162,191,25903,73,1,0,4,2,2024-12-04 18:00:00,417
cnt_20241012_034,2024-10,126,91,107,2449,66,0,0,30,6,2024-11-16 13:00:00,195
cnt_20241018_040,2024-10,512,334,394,8517,286,2,1,8,2,2024-11-22 09:00:00,965
cnt_20241026_011,2024-10,1424,1118,1319,36212,702,6,4,22,4,2024-11-30 12:00:00,2955
cnt_20241020_006,2024-10,831,637,752,128549,437,3,2,14,3,2024-11-24 16:00:00,1737
cnt_20241024_033,2024-10,232,183,216,24311,127,1,1,4,0,2024-11-28 18:00:00,477
cnt_20241007_001,2024-10,567,440,519,10912,296,3,1,11,2,2024-11-11 17:00:00,1009
cnt_20241001_032,2024-10,838,576,680,17354,388,3,2,15,3,2024-11-05 15:00:00,1300
cnt_20241029_011,2024-10,1191,881,1040,26705,610,7,3,22,4,2024-12-03 17:00:00,1894
cnt_20241022_030,2024-10,165,122,144,3797,84,1,0,3,0,2024-11-26 09:00:00,314
cnt_20241013_005,2024-10,200,135,159,4606,102,1,1,3,0,2024-11-17 07:00:00,397
cnt_20241026_003,2024-10,263,183,216,6269,132,1,0,4,1,2024-11-30 11:00:00,577
cnt_20241029_004,2024-10,816,576,680,18253,400,3,2,15,3,2024-12-03 15:00:00,1219
cnt_20241020_022,2024-10,156,112,132,3318,81,1,0,3,1,2024-11-24 14:00:00,211
cnt_20241022_002,2024-10,712,499,589,12883,374,3,1,11,3,2024-11-26 09:00:00,1149
cnt_20241008_046,2024-10,813,564,666,130443,405,5,1,14,3,2024-11-12 19:00:00,1698
cnt_20241028_032,2024-10,186,144,170,18902,86,1,0,50,15,2024-12-02 19:00:00,373
cnt_20241016_005,2024-10,455,343,405,8177,282,2,1,9,2,2024-11-20 16:00:00,675
cnt_20241028_037,2024-10,918,618,729,24690,384,5,2,14,2,2024-12-02 07:00:00,1308
cnt_20241014_013,2024-10,76,60,71,1362,40,0,0,27,6,2024-11-18 15:00:00,110
cnt_20241014_051,2024-10,299,213,251,33579,94,1,1,91,27,2024-11-18 08:00:00,618
cnt_20241017_052,2024-10,286,214,253,4150,164,2,0,5,1,2024-11-21 17:00:00,407
cnt_20241023_020,2024-10,143,106,125,2964,69,1,0,49,9,2024-11-27 18:00:00,242
cnt_20241004_003,2024-10,512,397,468,12741,219,3,1,9,2,2024-11-08 13:00:00,1121
cnt_20241013_006,2024-10,2913,2186,2579,46185,1674,10,5,861,170,2024-11-17 19:00:00,6058
cnt_20241027_027,2024-10,2886,2102,2480,75365,1379,12,5,54,10,2024-12-01 07:00:00,4244
cnt_20241015_024,2024-10,1117,853,1007,91856,455,4,3,299,86,2024-11-19 14:00:00,1948
cnt_20241017_059,2024-10,522,375,442,79076,257,2,1,8,1,2024-11-21 11:00:00,1041
cnt_20241028_052,2024-10,386,288,340,7304,226,2,1,6,1,2024-12-02 07:00:00,767
cnt_20241014_040,2024-10,307,226,267,6750,163,1,0,6,1,2024-11-18 11:00:00,481
cnt_20241014_008,2024-10,685,482,569,12559,364,4,2,12,2,2024-11-18 19:00:00,1365
cnt_20241010_046,2024-10,418,324,382,88812,187,1,1,7,1,2024-11-14 12:00:00,595
cnt_20241008_025,2024-10,175,136,160,20293,58,1,0,52,15,2024-11-12 11:00:00,313
cnt_20241009_017,2024-10,774,580,684,61225,511,2,1,15,2,2024-11-13 18:00:00,1693
cnt_20241009_019,2024-10,463,324,382,76982,222,3,1,6,1,2024-11-13 17:00:00,728
cnt_20241003_035,2024-10,284,203,240,4879,140,2,1,5,1,2024-11-07 15:00:00,598
cnt_20241014_022,2024-10,2818,2033,2399,48244,1607,13,6,44,9,2024-11-18 14:00:00,5684
cnt_20241015_007,2024-10,522,367,433,54263,272,2,1,10,1,2024-11-19 21:00:00,967
cnt_20241017_019,2024-10,1290,963,1136,29116,589,3,3,463,92,2024-11-21 19:00:00,2636
cnt_20241007_017,2024-10,567,384,453,16369,231,1,1,10,2,2024-11-11 13:00:00,779
cnt_20241014_005,2024-10,307,241,284,25363,191,1,1,6,1,2024-11-18 20:00:00,505
cnt_20241006_013,2024-10,197,136,160,3404,101,1,0,3,0,2024-11-10 07:00:00,366
cnt_20241012_035,2024-10,1038,806,951,179348,537,3,3,21,4,2024-11-16 11:00:00,1960
cnt_20241025_002,2024-10,491,325,384,86243,240,1,1,7,1,2024-11-29 09:00:00,889
cnt_20241012_009,2024-10,480,326,385,37685,217,2,1,146,42,2024-11-16 13:00:00,943
cnt_20241028_034,2024-10,196,131,155,4604,92,1,0,3,1,2024-12-02 10:00:00,383
cnt_20241003_027,2024-10,159,126,149,2568,86,0,0,3,1,2024-11-07 10:00:00,341
cnt_20241015_011,2024-10,750,577,681,66895,474,3,1,12,1,2024-11-19 21:00:00,1400
cnt_20241004_034,2024-10,180,138,163,16640,66,1,0,3,1,2024-11-08 16:00:00,331
cnt_20241018_052,2024-10,914,661,780,157197,437,2,2,18,3,2024-11-22 17:00:00,1277
cnt_20241025_031,2024-10,650,456,538,73958,269,1,1,10,1,2024-11-29 20:00:00,1149
cnt_20241012_017,2024-10,105,79,93,2418,57,1,0,33,7,2024-11-16 11:00:00,156
cnt_20241017_008,2024-10,427,327,386,35269,178,2,1,142,41,2024-11-21 08:00:00,582
cnt_20241025_030,2024-10,391,292,345,9356,186,1,1,7,1,2024-11-29 18:00:00,666
cnt_20241029_037,2024-10,210,137,162,4128,107,1,0,3,1,2024-12-03 16:00:00,445
cnt_20241007_011,2024-10,335,259,306,7695,172,1,0,88,18,2024-11-11 11:00:00,498
cnt_20241010_025,2024-10,1321,895,1056,26327,545,7,3,406,80,2024-11-14 08:00:00,2009
cnt_20241006_005,2024-10,904,654,772,71516,523,4,2,15,2,2024-11-10 22:00:00,1966
cnt_20241007_034,2024-10,594,392,463,107058,286,3,1,8,1,2024-11-11 19:00:00,926
cnt_20241011_027,2024-10,137,92,109,3303,71,1,0,36,7,2024-11-15 07:00:00,195
cnt_20241030_008,2024-10,1596,1207,1424,166327,751,7,2,33,5,2024-12-04 22:00:00,3457
cnt_20241025_011,2024-10,521,398,470,40452,302,2,1,10,1,2024-11-29 19:00:00,788
cnt_20241025_053,2024-10,388,258,304,8903,206,1,0,7,1,2024-11-29 16:00:00,749
cnt_20241018_020,2024-10,101,78,92,10965,41,0,0,27,8,2024-11-22 09:00:00,141
cnt_20241011_030,2024-10,227,173,204,19738,115,1,0,4,1,2024-11-15 20:00:00,403
cnt_20241021_039,2024-10,563,386,455,12374,257,3,1,9,2,2024-11-25 15:00:00,1025
cnt_20241030_041,2024-10,779,537,634,97146,368,2,1,12,2,2024-12-04 18:00:00,1286
cnt_20241026_005,2024-10,189,141,166,17032,69,1,0,3,1,2024-11-30 12:00:00,391
cnt_20241022_027,2024-10,159,118,139,2497,92,1,0,3,1,2024-11-26 10:00:00,347
cnt_20241005_010,2024-10,1075,827,976,20963,534,4,2,19,4,2024-11-09 08:00:00,1570
cnt_20241007_028,2024-10,335,256,302,5470,188,1,0,94,19,2024-11-11 16:00:00,646
cnt_20241005_008,2024-10,271,180,212,5013,129,1,1,5,1,2024-11-09 11:00:00,478
cnt_20241031_044,2024-10,265,206,243,5117,136,1,0,79,15,2024-12-05 08:00:00,531
cnt_20241011_012,2024-10,76,51,60,1711,27,0,0,1,0,2024-11-15 19:00:00,109
cnt_20241011_049,2024-10,621,424,500,65900,160,2,1,201,58,2024-11-15 16:00:00,1294
cnt_20241028_024,2024-10,563,375,442,53554,300,3,1,9,2,2024-12-02 21:00:00,1170
cnt_20241025_035,2024-10,318,227,268,7430,137,1,1,77,16,2024-11-29 17:00:00,576
cnt_20241008_042,2024-10,340,224,264,7924,178,1,1,90,18,2024-11-12 07:00:00,486
cnt_20241029_045,2024-10,136,95,112,2558,76,1,0,2,0,2024-12-03 11:00:00,260
cnt_20241025_051,2024-10,285,188,222,5934,132,1,0,5,1,2024-11-29 15:00:00,491
cnt_20241008_018,2024-10,306,207,244,74271,106,2,0,4,1,2024-11-12 19:00:00,664
cnt_20241022_026,2024-10,160,106,125,4620,59,1,0,3,1,2024-11-26 08:00:00,288
cnt_20241005_002,2024-10,85,62,73,2033,41,0,0,1,1,2024-11-09 12:00:00,129
cnt_20241028_010,2024-10,377,273,322,6521,201,2,1,6,1,2024-12-02 12:00:00,591
cnt_20241018_028,2024-10,560,434,512,12456,268,2,1,11,2,2024-11-22 19:00:00,1011
cnt_20241027_009,2024-10,746,545,643,14876,328,2,1,15,3,2024-12-01 19:00:00,1390
cnt_20241024_031,2024-10,1635,1185,1398,34951,815,8,4,558,110,2024-11-28 15:00:00,2908
cnt_20241007_024,2024-10,341,226,267,40923,157,1,1,5,1,2024-11-11 20:00:00,532
cnt_20241010_049,2024-10,320,227,268,5582,172,1,1,6,1,2024-11-14 07:00:00,525
cnt_20241003_012,2024-10,445,329,388,6663,247,3,1,9,2,2024-11-07 17:00:00,735
cnt_20241008_050,2024-10,709,532,628,105432,387,3,2,11,2,2024-11-12 09:00:00,989
cnt_20241021_009,2024-10,244,164,194,5090,132,1,0,4,1,2024-11-25 08:00:00,502
cnt_20241027_033,2024-10,545,382,451,12537,266,2,1,158,32,2024-12-01 18:00:00,1187
cnt_20241003_003,2024-10,612,451,532,62551,347,3,1,10,2,2024-11-07 21:00:00,1186
cnt_20241023_026,2024-10,787,522,616,129521,350,4,2,12,3,2024-11-27 16:00:00,1242
cnt_20241015_023,2024-10,466,324,382,77073,219,3,1,8,2,2024-11-19 19:00:00,737
cnt_20241016_055,2024-10,429,297,350,39877,232,1,1,7,1,2024-11-20 21:00:00,771
cnt_20241017_006,2024-10,447,305,360,47961,164,1,1,6,2,2024-11-21 08:00:00,768
cnt_20241031_011,2024-10,520,400,472,8604,311,2,1,8,1,2024-12-05 13:00:00,1094
cnt_20241001_002,2024-10,431,308,363,10795,200,2,1,7,1,2024-11-05 17:00:00,945
cnt_20241025_055,2024-10,1131,886,1045,17868,707,6,2,17,4,2024-11-29 17:00:00,2532
cnt_20241018_053,2024-10,370,282,333,6310,200,2,0,94,19,2024-11-22 19:00:00,633
